T..Majority.protein.IDs	DomA_c_1_mean	DomA_c_2_mean	DomA_c_3_mean	DomB_c_1_mean	DomB_c_2_mean	DomB_c_3_mean	CTRL_c_1_mean	CTRL_c_2_mean	CTRL_c_3_mean
Q9VTT2	27.8266	28.33966667	27.77076667	28.35126667	27.74506667	27.68946667	27.9694	28.21013333	28.4487
Q9VTT3	26.20856667	26.33376667	26.3947	26.40316667	26.3426	25.32006667	26.1944	26.84336667	26.78893333
Q9VTU0	27.02203333	26.97326667	27.1073	26.73176667	26.58093333	26.39843333	26.9185	27.58586667	27.99413333
Q9VTU2	24.40666667	24.72113333	24.52566667	25.17663333	25.4785	24.6122	26.90976667	25.25863333	25.91696667
Q9VTU3	25.37806667	24.07286667	24.4917	24.4986	23.69546667	25.4146	26.2739	25.7435	24.6236
Q9VTU4	27.71236667	27.73853333	28.78663333	27.91696667	29.381	29.15243333	28.73416667	29.4293	29.39396667
Q9VTX8	27.22506667	27.17466667	27.60793333	27.2357	27.25183333	27.8384	27.15176667	28.1245	27.87936667
Q9VTY2	28.3014	27.56973333	27.46346667	27.15523333	26.17673333	28.1458	27.871	27.89963333	26.59543333
Q9VTZ1	25.01923333	25.415	24.75653333	25.24813333	24.9651	24.7439	25.0358	24.79063333	24.86213333
Q9VTZ4	27.0497	27.0795	29.81786667	27.46596667	29.74886667	27.42036667	28.70043333	27.94863333	30.6347
Q9VTZ6	24.92676667	24.12873333	24.31706667	23.7856	23.7238	24.53163333	24.47203333	24.0313	24.1456
Q9VU02	27.0827	27.16173333	26.2422	27.77686667	26.24466667	27.07133333	27.7794	27.2006	27.52026667
Q9VU15	24.8042	24.8274	25.14483333	24.335	23.35523333	25.87733333	25.5396	25.11046667	24.18896667
Q9VU16	26.924	26.86173333	26.03193333	27.17456667	26.1412	26.2122	26.4116	26.1744	26.60336667
Q9VU19	26.18613333	26.04746667	25.49063333	25.7575	23.24266667	25.035	25.766	25.2459	25.1742
Q9VU36	23.81706667	24.59633333	25.75693333	23.32186667	23.76423333	24.25433333	25.85903333	24.90753333	25.14446667
Q9VU37	25.80563333	25.45096667	25.74123333	24.0847	25.07316667	26.1165	25.7485	26.53306667	26.43483333
Q9VU43	30.44466667	29.94976667	31.00246667	29.98593333	30.39016667	30.6154	30.3516	31.02006667	30.89943333
Q9VU45	26.0567	25.96346667	25.9411	25.4205	25.19703333	25.97686667	26.12876667	26.03226667	24.99396667
Q9VU65	25.4808	25.33786667	25.14713333	25.08756667	25.00056667	25.67166667	26.0187	25.91446667	25.3507
Q9VU86	24.2287	24.64423333	24.64933333	24.14456667	24.03786667	24.0946	23.88293333	23.6775	23.76013333
Q9VU87	25.90073333	25.84486667	25.12243333	25.49883333	24.33233333	25.826	25.9134	24.7863	24.34866667
Q9VU88	23.83713333	24.748	24.85333333	24.2711	23.3668	24.93083333	24.80946667	24.7681	24.3752
Q9VU94	20.70886667	23.91453333	31.92873333	19.66753333	22.04243333	20.44036667	24.71956667	21.92876667	23.0816
Q9VUA0	27.02206667	27.62396667	27.61463333	27.03026667	27.55186667	26.8142	27.41456667	27.9862	28.24303333
Q9VUA5	27.4735	28.1757	27.58283333	27.9397	27.2211	27.947	28.12063333	27.62666667	27.66263333
Q9VUB3	24.29333333	24.1714	24.519	23.93693333	23.6794	24.17003333	24.419	24.48186667	23.83433333
Q9VUB4	23.6291	24.6916	23.70336667	23.46376667	23.5002	24.22283333	23.76706667	23.9849	24.36826667
Q9VUB5	29.5764	29.99186667	29.50713333	29.73236667	29.2396	29.40546667	28.8336	28.73016667	28.84383333
Q9VUB7	28.43346667	28.1299	27.96936667	28.07626667	27.32103333	27.97793333	27.71016667	27.78253333	27.59343333
Q9VUB8	23.8569	25.54716667	24.47836667	25.33806667	23.84933333	25.66453333	23.6949	24.24146667	24.345
Q9VUB9	28.5422	27.95093333	27.9573	28.19373333	27.76246667	27.68136667	28.40456667	28.4809	28.0268
Q9VUC3	25.2737	25.4949	24.30986667	25.919	24.71006667	25.1881	25.31316667	25.077	24.9736
Q9VUC4	23.0806	24.86626667	24.06093333	23.7333	22.996	24.1505	23.5047	24.0613	23.56476667
Q9VUC6	31.18853333	31.14503333	31.91386667	31.04966667	30.9104	31.4679	31.22563333	31.30343333	31.16453333
Q9VUC7	24.07836667	25.00963333	25.36836667	23.71523333	25.13146667	25.1128	26.03643333	26.1401	27.41636667
Q9VUE5	29.50376667	29.98783333	29.15296667	29.64703333	29.11516667	29.16253333	29.4106	29.3915	29.48833333
Q9VUH6	26.57033333	26.72383333	26.69333333	26.13283333	23.6477	26.80033333	26.8398	26.39716667	25.1224
Q9VUJ0	26.4997	26.31976667	27.23473333	26.62856667	26.8996	26.84633333	27.0364	27.1274	27.53353333
Q9VUJ2	28.10606667	25.67993333	25.9632	26.18323333	23.77576667	27.48146667	26.67356667	26.4553	25.37513333
Q9VUK8	26.88693333	25.35283333	26.25353333	25.20953333	24.6592	27.21816667	25.9546	25.84323333	24.94113333
Q9VUL6	23.9522	23.61793333	23.90663333	24.39743333	23.8335	24.1825	24.0857	23.62093333	23.84346667
Q9VUL8	29.26736667	29.17086667	29.53736667	29.0829	29.3676	29.16493333	29.0125	29.2475	29.4205
Q9VUM0	25.7752	24.74373333	24.71823333	23.20573333	24.819	24.9021	25.48846667	25.87936667	26.1785
Q9VUM1	28.54066667	28.82383333	28.88696667	28.99576667	28.9727	28.93483333	28.65753333	28.7734	28.84553333
Q9VUM3	24.76503333	25.46166667	25.4804	25.1723	24.81093333	25.53533333	25.3467	25.7138	25.32356667
Q9VUN7	30.18406667	29.97433333	30.31683333	30.11123333	30.11176667	30.16966667	30.04683333	30.57886667	30.73626667
Q9VUQ5	28.80226667	29.3442	29.85483333	29.59416667	30.39703333	29.86463333	29.72873333	29.10253333	29.3488
Q9VUQ7	27.87943333	27.55863333	27.43483333	27.14193333	26.45596667	27.98493333	27.51193333	27.32593333	26.8509
Q9VUR1	27.52276667	27.55593333	27.49636667	27.72843333	27.2793	27.25653333	27.1029	27.673	27.3785
Q9VUR2	30.13763333	30.00306667	30.21063333	30.08676667	30.10033333	30.06296667	30.03043333	30.53173333	30.86553333
Q9VUR3	27.94543333	29.854	29.28823333	30.00926667	30.29176667	29.93156667	30.0301	29.89853333	30.0135
Q9VUS0	24.27893333	24.26036667	23.26666667	23.5385	24.34563333	24.00173333	24.23643333	23.49626667	23.96276667
Q9VUV9	31.615	31.5508	31.31066667	31.62883333	31.28203333	31.50823333	31.87526667	32.01646667	31.9413
Q9VUW9	26.4202	25.93966667	26.24136667	26.17966667	26.3856	26.36373333	26.17166667	26.53683333	26.65443333
Q9VUY0	28.1207	27.7042	27.1575	27.68883333	26.24366667	28.0988	27.5063	27.00446667	26.30876667
Q9VUY1	25.8747	26.31033333	26.16063333	26.37953333	26.1521	26.03393333	25.99923333	25.9435	25.1935
Q9VUZ0	32.2243	32.02443333	32.04643333	32.40086667	32.15783333	32.14003333	32.04846667	32.43066667	32.10203333
Q9VV39	28.1596	28.06776667	28.53906667	28.26263333	28.0226	28.33703333	28.48763333	28.72956667	28.77103333
Q9VV52	30.06283333	30.26766667	30.00253333	30.1742	29.47563333	29.53516667	30.0111	29.86666667	29.94173333
Q9VV60	26.82966667	26.0197	26.66753333	26.0845	24.93326667	27.56563333	26.51646667	26.08523333	24.93193333
Q9VV74	23.5414	24.3877	24.08303333	23.60066667	23.3071	24.27286667	24.5663	24.3689	23.9262
Q9VV75	35.35773333	35.56346667	34.30073333	35.2618	34.16096667	35.26423333	35.29703333	35.99803333	36.0521
Q9VV76	27.5378	27.23443333	26.02266667	27.3303	26.78876667	27.5021	27.70896667	26.8833	25.7624
Q9VV79	27.1196	27.3779	26.61413333	26.93646667	26.97063333	27.01106667	27.3854	27.7082	27.5563
Q9VV89	23.7647	24.3653	23.96693333	23.9573	24.68286667	23.5364	23.60103333	24.29363333	24.1574
Q9VVA1	25.5531	25.28753333	25.4349	25.30743333	25.86336667	25.4087	25.4682	25.44133333	25.3365
Q9VVA6	26.82493333	26.84873333	26.07206667	26.16816667	25.0111	27.20886667	26.2162	26.81906667	26.1757
Q9VVA7	30.31683333	30.03553333	29.81023333	29.42376667	28.46753333	30.38176667	30.1264	29.67053333	28.78313333
Q9VVA9	27.44806667	27.62713333	27.64046667	27.6492	27.7542	27.8635	27.86336667	28.23886667	28.3885
Q9VVC9	28.3679	28.3968	28.99706667	28.60606667	28.74416667	28.2718	28.90366667	29.0224	29.2447
Q9VVF4	29.5165	29.56376667	29.4181	29.52196667	29.4364	29.512	29.38726667	29.80946667	29.5521
Q9VVF8	36.04313333	36.03333333	35.77053333	35.9987	36.07006667	35.4546	36.05703333	35.99293333	35.70416667
Q9VVG4	23.95496667	24.51943333	24.73576667	24.71023333	23.93686667	24.6963	24.778	23.91136667	24.05736667
Q9VVG5	23.88833333	23.42926667	23.73706667	24.6944	23.97473333	24.2853	25.3526	23.94496667	24.406
Q9VVG9	24.68386667	25.7671	24.57936667	25.17386667	24.7611	24.1115	24.45556667	24.99226667	25.53006667
Q9VVH3	24.79033333	24.89683333	24.02433333	24.58223333	23.10563333	23.736	25.7607	26.00643333	26.4237
Q9VVH5	31.63803333	31.5746	31.83036667	31.26716667	31.63276667	31.46683333	31.5067	31.7108	31.82503333
Q9VVI0	27.8448	27.9499	27.8787	28.01806667	28.20996667	28.1003	27.58256667	27.95766667	27.89003333
Q9VVI1	28.87813333	29.2573	29.28866667	29.1375	29.5404	28.6137	29.86323333	29.2631	29.73073333
Q9VVI2	28.97323333	28.7208	29.00356667	28.9452	29.01726667	28.7695	28.77626667	29.1535	29.24776667
Q9VVI3	29.18913333	29.02476667	29.2611	28.9051	26.6164	29.4043	29.1727	28.44283333	27.4537
Q9VVI9	28.19756667	28.3716	27.79226667	27.78076667	26.7848	28.7559	29.32853333	27.64253333	27.38763333
Q9VVJ5	25.3808	24.697	25.93616667	25.41043333	24.35213333	26.2645	24.6342	24.06596667	23.86613333
Q9VVJ7	29.39493333	29.3226	25.13236667	28.51083333	25.03213333	29.797	28.91033333	28.61526667	27.62683333
Q9VVK1	23.99966667	23.81796667	25.91913333	23.9105	23.94053333	23.98933333	23.767	23.3986	24.7098
Q9VVK7	31.0263	30.395	30.17296667	29.5983	28.20336667	30.86016667	30.84296667	28.93463333	26.45863333
Q9VVK8	29.31026667	29.22993333	29.34033333	29.68336667	29.66686667	29.00066667	29.32043333	29.64763333	29.66413333
Q9VVL6	25.43283333	25.52903333	25.1553	25.4643	25.1596	24.9829	25.24533333	25.53546667	25.4284
Q9VVL7	23.9234	23.2643	23.7528	23.87983333	23.98426667	23.8348	25.50626667	24.05253333	24.35063333
Q9VVL8	28.33326667	28.4804	27.61356667	28.57386667	27.7709	28.22806667	28.36006667	28.00026667	28.2727
Q9VVM6	25.43753333	26.11776667	26.41716667	25.55273333	24.02596667	26.6476	26.1532	24.17153333	25.02743333
Q9VVN2	27.79806667	27.8698	28.08956667	27.66623333	27.8283	27.7448	27.8774	28.3158	28.33593333
Q9VVR1	23.9893	24.1039	24.11566667	24.23633333	23.8496	23.7832	23.92393333	23.9084	23.74836667
Q9VVR2	24.10843333	24.48166667	23.89593333	25.04536667	24.30183333	24.22966667	24.72163333	25.12623333	24.28463333
Q9VVS4	24.38483333	24.81093333	24.16973333	25.00876667	24.99173333	24.4734	23.61746667	24.4659	24.90046667
Q9VVT8	28.04236667	28.22763333	27.24406667	27.90836667	27.4343	27.54296667	27.97606667	27.82736667	27.8086
Q9VVU1	26.5897	26.10653333	26.80893333	25.63163333	26.58383333	26.97483333	26.3279	27.23926667	27.12966667
Q9VVU2	31.76033333	31.4537	32.2353	31.57853333	31.8418	31.63443333	31.73463333	31.92696667	32.26063333
Q9VVU4	30.5321	30.72846667	30.94316667	30.45933333	30.90306667	29.7458	30.44206667	30.3124	30.17026667
Q9VVU6	29.0246	29.02793333	29.03516667	29.0639	29.09646667	29.08466667	28.72013333	29.06673333	29.12323333
Q9VVV7	25.99786667	29.007	27.66363333	28.91056667	28.36746667	28.8785	28.84483333	29.3614	29.2984
Q9VVW3	29.65966667	29.6866	29.3858	29.48156667	30.14103333	29.58223333	29.253	29.6719	29.70966667
Q9VVW7	27.24783333	26.22383333	26.342	26.32203333	26.90163333	27.70206667	27.0838	27.4044	26.07303333
Q9VVX4	25.26296667	25.43533333	26.02426667	25.72453333	25.93493333	25.79826667	25.8504	25.59776667	26.05706667
Q9VVX5	28.2875	28.25263333	28.42553333	28.1739	28.25906667	27.79386667	27.95126667	28.42633333	28.42483333
Q9VW10	29.3676	28.9509	29.22596667	29.35356667	29.28056667	29.28516667	29.33966667	29.58836667	29.66876667
Q9VW13	25.3614	25.32963333	26.45536667	24.88666667	25.54173333	26.0738	25.5481	25.57206667	25.566
Q9VW14	24.88876667	24.5663	24.98873333	25.27513333	25.6609	25.28336667	25.5228	25.05753333	25.25116667
Q9VW15	27.58926667	27.60863333	27.65453333	27.63503333	27.2447	27.33843333	26.91806667	27.11323333	27.23773333
Q9VW35	27.08353333	27.0642	26.8551	26.8413	26.946	26.45016667	26.04386667	26.99506667	26.739
Q9VW37	26.73016667	27.1631	26.11983333	26.83546667	26.44853333	26.24823333	26.12643333	26.54953333	26.83943333
Q9VW40	25.34823333	25.1155	25.38063333	25.4082	25.5491	26.23063333	25.7247	26.1009	25.64446667
Q9VW47	25.28566667	25.66443333	25.31743333	25.79603333	25.55643333	25.7857	25.67503333	25.4902	25.7702
Q9VW52	28.677	28.8822	28.9402	28.9913	29.00563333	28.92983333	28.52076667	28.89543333	28.84266667
Q9VW53	27.30063333	27.91366667	27.83263333	27.5477	28.1663	27.55606667	27.8652	28.1273	28.02243333
Q9VW54	26.3326	25.63123333	26.15306667	25.73423333	26.39706667	26.77373333	26.5237	26.6397	26.18113333
Q9VW58	24.39136667	23.7245	23.7382	24.61773333	23.86433333	24.67256667	23.8443	24.1169	25.44003333
Q9VW59	27.20533333	26.90133333	27.41876667	26.09886667	25.82833333	27.60253333	27.09173333	26.62516667	25.26633333
Q9VW70	29.0007	28.70053333	28.67013333	28.27423333	27.23476667	29.30733333	29.39393333	28.38106667	27.55263333
Q9VW71	30.26703333	29.10446667	29.83406667	28.88436667	28.1358	30.1097	29.47503333	27.5711	25.60073333
Q9VW73	25.0255	24.6506	24.79866667	24.24906667	23.50313333	24.58093333	24.69793333	24.85193333	24.60476667
Q9VWA0	28.5789	28.69093333	27.76956667	28.3495	26.9947	28.26283333	28.1772	28.2835	27.90683333
Q9VWA8	26.38113333	27.44823333	23.9745	26.91826667	25.24513333	26.97373333	27.3774	27.07216667	27.52496667
Q9VWC7	27.5319	28.6145	28.18003333	27.84816667	28.4816	28.86016667	28.50316667	28.74053333	27.6435
Q9VWC8	28.90733333	29.51373333	29.6012	28.7931	29.57353333	28.8314	28.72686667	29.147	29.3287
Q9VWD0	23.8084	24.19606667	24.0702	23.6926	23.29266667	24.1681	23.7002	24.01096667	24.01693333
Q9VWD1	24.92013333	23.99603333	24.1429	24.4608	24.26163333	24.78383333	26.4852	24.3727	23.97536667
Q9VWD4	23.8812	23.53963333	23.94683333	23.9374	23.38276667	23.68423333	25.04593333	24.1885	24.23683333
Q9VWE0	28.74386667	28.06933333	27.535	27.8637	24.02173333	29.05433333	28.27826667	27.6088	26.3946
Q9VWE6	31.97416667	32.11406667	31.80206667	32.13236667	31.8476	31.7829	31.86663333	32.0565	31.89773333
Q9VWF2	30.8566	31.31753333	29.9671	31.02446667	29.94326667	30.56803333	30.8432	30.9145	30.71236667
Q9VWG0	26.81853333	26.85796667	27.14533333	26.88666667	26.98646667	26.7725	27.02573333	26.84056667	27.17873333
Q9VWG2	26.8371	26.56143333	26.88753333	25.84493333	25.46293333	26.8967	26.49433333	27.31916667	26.6204
Q9VWG3	29.56646667	29.35223333	29.80003333	29.3864	29.80803333	29.5075	29.5478	29.38353333	29.55083333
Q9VWH4	27.78403333	27.45933333	28.62263333	27.0803	27.97393333	27.9482	28.26893333	28.8641	29.14003333
Q9VWH5	28.98013333	29.19023333	28.57633333	29.26616667	28.60096667	28.81356667	28.6891	28.83206667	28.66083333
Q9VWI0	25.2109	25.9349	25.52293333	25.76436667	25.96633333	26.07593333	26.64946667	26.90123333	26.87976667
Q9VWI2	28.64773333	28.5836	29.8597	28.27846667	29.2382	29.23116667	28.7456	29.4125	29.6017
Q9VWI3	24.7614	24.25386667	25.38336667	23.40923333	23.52953333	25.68826667	25.94043333	25.24803333	24.07816667
Q9VWJ1	26.21583333	23.89726667	26.98926667	24.6601	23.6818	26.7952	25.5385	23.85353333	23.90383333
Q9VWJ6	26.90446667	26.78366667	26.89083333	26.84283333	27.09883333	26.6288	26.4697	26.60556667	26.72693333
Q9VWK5	30.6815	30.77736667	30.74363333	30.56906667	30.10953333	30.48376667	30.46036667	30.7756	30.6226
Q9VWL0	30.67953333	30.5177	31.0691	30.31306667	30.84573333	30.97246667	30.36456667	30.5388	30.11363333
Q9VWL7	26.45553333	25.6604	24.90516667	24.8976	24.91543333	25.6734	25.14466667	23.9342	24.46643333
Q9VWN4	31.7547	31.83783333	31.4618	31.61376667	31.45606667	31.5128	31.64786667	31.4519	31.7751
Q9VWP5	29.33233333	29.6852	28.80923333	29.4336	28.57553333	29.1993	29.14453333	29.3211	29.18996667
Q9VWQ6;Q9VWQ3	26.1977	26.36776667	26.01066667	26.2888	26.09556667	25.69783333	26.3922	26.4876	26.5764
Q9VWQ7	26.63043333	26.81973333	27.1626	26.05823333	25.48583333	27.37253333	27.29493333	26.3793	25.35243333
Q9VWS0	30.94013333	31.2886	31.66413333	24.3542	23.8462	24.0397	24.02266667	23.46996667	23.80433333
Q9VWS2	28.92566667	28.84986667	28.82803333	28.84976667	28.77616667	28.97463333	28.91373333	29.15063333	28.88813333
Q9VWS3	26.68143333	26.85263333	26.91503333	26.12593333	26.9554	27.02723333	27.23693333	26.54506667	26.07546667
Q9VWS4	28.7397	29.0285	27.59053333	28.55566667	23.7784	29.11873333	28.8298	28.34826667	27.16196667
Q9VWV8	26.4422	27.0568	25.4084	26.6478	25.18056667	26.29413333	26.746	26.7151	26.81926667
Q9VWY6	25.80046667	25.4791	23.73493333	23.5093	23.8937	23.8901	26.05676667	24.2245	23.9066
Q9VWY7	26.7308	26.10206667	25.39686667	25.75396667	23.72293333	26.51343333	26.2607	25.45956667	23.5357
Q9VWZ2	25.20363333	25.02733333	25.7584	24.71453333	23.9292	25.453	24.87283333	24.7051	24.5015
Q9VX02	24.24306667	23.66523333	24.98606667	23.60383333	24.1228	24.6651	24.386	24.4828	24.61413333
Q9VX08	26.11203333	26.4322	25.91616667	26.03553333	25.2246	26.25076667	26.12643333	26.91806667	27.70796667
Q9VX09	27.5858	27.53853333	26.98263333	27.74696667	26.90096667	27.1615	27.37436667	27.5157	27.61143333
Q9VX15	28.5223	28.24826667	28.45706667	28.40066667	28.116	28.16186667	27.98013333	28.33613333	28.49156667
Q9VX31	26.30303333	26.39003333	26.62456667	26.4991	26.52573333	26.28226667	25.99356667	26.17326667	25.6862
Q9VX32	26.15026667	27.3014	23.5456	26.03653333	27.2028	27.51126667	27.89463333	26.15266667	24.85663333
Q9VX34	28.095	27.85766667	28.42976667	28.01283333	27.9608	28.10366667	28.28796667	28.69346667	29.14466667
Q9VX35	26.0998	26.2721	25.1006	25.23756667	25.6806	25.5208	26.57516667	26.37163333	25.81993333
Q9VX80	30.04203333	30.88023333	30.06086667	30.28053333	29.54343333	30.50186667	30.58206667	30.3756	30.4289
Q9VX88	30.95076667	31.47293333	29.47626667	31.1235	29.78793333	30.33383333	30.98483333	30.83223333	30.86886667
Q9VX91	24.10306667	23.80746667	24.05756667	22.8095	23.938	24.39186667	23.30446667	24.86213333	25.60773333
Q9VX92	30.2944	30.42676667	31.40913333	30.8771	30.58243333	31.23336667	31.8175	31.1995	30.0605
Q9VX95	24.5328	25.38446667	24.58393333	25.27063333	23.694	25.32446667	24.6791	24.48686667	24.06543333
Q9VXA0	24.7335	24.9033	24.0859	25.07923333	24.99946667	25.2064	24.67713333	24.93853333	24.99273333
Q9VXA9	25.95906667	26.31623333	25.00776667	26.51906667	26.79553333	26.1761	25.84856667	26.1922	26.4163
Q9VXB5	24.5211	24.1578	24.13166667	24.40816667	25.24306667	24.97226667	24.23503333	24.49583333	24.8428
Q9VXD6	27.46433333	27.5415	27.59133333	27.58936667	27.6286	27.45576667	27.46806667	28.29736667	27.96206667
Q9VXE0	25.65963333	26.56083333	26.1543	26.60576667	26.21996667	25.6911	26.8054	26.2133	26.42913333
Q9VXE3	24.01036667	24.86836667	24.6165	25.229	26.13576667	26.28866667	25.93206667	25.2388	25.04426667
Q9VXE6	30.3707	30.35983333	30.08896667	30.208	30.00356667	30.27363333	30.326	30.51456667	30.37096667
Q9VXE8	25.66193333	24.51173333	24.80943333	25.36323333	23.8807	26.08526667	23.5742	24.95396667	24.32773333
Q9VXE9	31.34336667	31.46963333	31.28446667	31.4951	31.33766667	31.14533333	31.0856	31.27243333	31.22053333
Q9VXF4	29.95766667	29.08666667	28.987	29.86783333	29.92143333	29.59063333	30.11713333	29.3852	29.1866
Q9VXG0	24.01756667	24.10766667	24.1238	23.421	23.88673333	24.61746667	23.90363333	24.34183333	23.88853333
Q9VXG1	28.9808	29.0353	28.38443333	28.7471	28.2001	28.8419	28.96896667	29.0292	28.78113333
Q9VXG8	25.0749	25.19996667	24.96646667	25.73283333	25.12223333	24.7684	24.97026667	25.082	24.83423333
